image_path,steering_angle,command
dataset/img_00700.png,0.0,2
dataset/img_00710.png,0.0,2
dataset/img_00720.png,0.0,2
dataset/img_00730.png,0.0,2
dataset/img_00740.png,0.0,2
dataset/img_00750.png,0.0,2
dataset/img_00760.png,0.0,2
dataset/img_00770.png,0.0,2
dataset/img_00780.png,0.0,2
dataset/img_00790.png,0.0,2
dataset/img_00800.png,0.0,2
dataset/img_00810.png,0.0,2
dataset/img_00820.png,0.0,2
dataset/img_00830.png,0.0,2
dataset/img_00840.png,0.0,2
dataset/img_00850.png,0.0,2
dataset/img_00860.png,0.0,2
dataset/img_00870.png,0.0,2
dataset/img_00880.png,0.0,2
dataset/img_00890.png,0.0,2
dataset/img_00900.png,0.0,2
dataset/img_00910.png,0.0,2
dataset/img_00920.png,0.0,2
dataset/img_00930.png,0.0,2
dataset/img_00940.png,0.0,2
dataset/img_00950.png,0.0,2
dataset/img_00960.png,0.0,2
dataset/img_00970.png,0.0,2
dataset/img_00980.png,0.0,2
dataset/img_00990.png,0.0,2
dataset/img_01000.png,0.0,2
dataset/img_01010.png,0.0,2
dataset/img_01020.png,0.0,2
dataset/img_01030.png,0.0,2
dataset/img_01040.png,0.0,2
dataset/img_01050.png,0.0,2
dataset/img_01060.png,0.0,2
dataset/img_01070.png,0.0,2
dataset/img_01080.png,0.0,2
dataset/img_01090.png,0.0,2
dataset/img_01100.png,0.0,2
dataset/img_01110.png,0.0,2
dataset/img_01120.png,0.0,2
dataset/img_01130.png,0.0,2
dataset/img_01140.png,0.0,2
dataset/img_01150.png,0.0,2
dataset/img_01160.png,0.0,2
dataset/img_01170.png,0.0,2
dataset/img_01180.png,0.0,2
dataset/img_01190.png,0.0,2
dataset/img_01200.png,0.0,2
dataset/img_01210.png,0.0,2
dataset/img_01220.png,0.0,2
dataset/img_01230.png,0.0,2
dataset/img_01240.png,0.0,2
dataset/img_01250.png,0.0,2
dataset/img_01260.png,0.0,2
dataset/img_01270.png,0.0,2
dataset/img_01280.png,0.0,2
dataset/img_01290.png,0.0,2
dataset/img_01300.png,0.0,2
dataset/img_01310.png,0.0,2
dataset/img_01320.png,0.0,2
dataset/img_01330.png,0.0,2
dataset/img_01340.png,0.0,2
dataset/img_01350.png,0.0,2
dataset/img_01360.png,0.0,2
dataset/img_01370.png,0.0,2
dataset/img_01380.png,0.0,2
dataset/img_01390.png,0.0,2
dataset/img_01400.png,0.0,2
dataset/img_01410.png,0.0,2
dataset/img_01420.png,0.0,2
dataset/img_01430.png,0.0,2
dataset/img_01440.png,0.0,2
dataset/img_01450.png,0.0,2
dataset/img_01460.png,0.0,2
dataset/img_01470.png,0.0,2
dataset/img_01480.png,0.0,2
dataset/img_01490.png,0.0,2
dataset/img_01500.png,0.0,2
dataset/img_01510.png,0.0,2
dataset/img_01520.png,0.0,2
dataset/img_01530.png,0.0,2
dataset/img_01540.png,0.0,2
dataset/img_01550.png,0.0,2
dataset/img_01560.png,0.0,2
dataset/img_01570.png,0.0,2
dataset/img_01580.png,0.0,2
dataset/img_01590.png,0.0,2
dataset/img_01600.png,0.0,2
dataset/img_01610.png,0.0,2
dataset/img_01620.png,0.0,2
dataset/img_01630.png,0.0,2
dataset/img_01640.png,0.0,2
dataset/img_01650.png,0.0,2
dataset/img_01660.png,0.0,2
dataset/img_01670.png,0.0,2
dataset/img_01680.png,0.0,2
dataset/img_01690.png,0.0,2
dataset/img_01700.png,0.0,2
dataset/img_01710.png,0.0,2
dataset/img_01720.png,0.0,2
dataset/img_01730.png,0.0,2
dataset/img_01740.png,0.0,2
dataset/img_01750.png,0.0,2
dataset/img_01760.png,0.0,2
dataset/img_01770.png,0.0,2
dataset/img_01780.png,0.0,2
dataset/img_01790.png,0.0,2
dataset/img_01800.png,0.0,2
dataset/img_01810.png,0.0,2
dataset/img_01820.png,0.0,2
dataset/img_01830.png,0.0,2
dataset/img_01840.png,0.0,2
dataset/img_01850.png,0.0,2
dataset/img_01860.png,0.0,2
dataset/img_01870.png,0.0,2
dataset/img_01880.png,0.0,2
dataset/img_01890.png,0.0,2
dataset/img_01900.png,0.0,2
dataset/img_01910.png,0.0,2
dataset/img_01920.png,0.0,2
dataset/img_01930.png,0.0,2
dataset/img_01940.png,0.0,2
dataset/img_01950.png,0.0,2
dataset/img_01960.png,0.0,2
dataset/img_01970.png,0.0,2
dataset/img_01980.png,0.0,2
dataset/img_01990.png,0.0,2
dataset/img_02000.png,0.0,2
dataset/img_02010.png,0.0,2
dataset/img_02020.png,0.0,2
dataset/img_02030.png,0.0,2
dataset/img_02040.png,0.0,2
dataset/img_02050.png,0.0,2
dataset/img_02060.png,0.0,2
dataset/img_02070.png,0.0,2
dataset/img_02080.png,0.0,2
dataset/img_02090.png,0.0,2
dataset/img_02100.png,0.0,2
dataset/img_02110.png,0.0,2
dataset/img_02120.png,0.0,2
dataset/img_02130.png,0.0,2
dataset/img_02140.png,0.0,2
dataset/img_02150.png,0.0,2
dataset/img_02160.png,0.0,2
dataset/img_02170.png,0.0,2
dataset/img_02180.png,0.0,2
dataset/img_02190.png,0.0,2
dataset/img_02200.png,0.0,2
dataset/img_02210.png,0.0,2
dataset/img_02220.png,0.0,2
dataset/img_02230.png,0.0,2
dataset/img_02240.png,0.0,2
dataset/img_02250.png,0.0,2
dataset/img_02260.png,0.0,2
dataset/img_02270.png,0.0,2
dataset/img_02280.png,0.0,2
dataset/img_02290.png,0.0,2
dataset/img_02300.png,0.0,2
dataset/img_02310.png,0.0,2
dataset/img_02320.png,0.0,2
dataset/img_02330.png,0.0,2
dataset/img_02340.png,0.0,2
dataset/img_02350.png,0.0,2
dataset/img_02360.png,0.0,2
dataset/img_02370.png,0.0,2
dataset/img_02380.png,0.0,2
dataset/img_02390.png,0.0,2
dataset/img_02400.png,0.0,2
dataset/img_02410.png,0.0,2
dataset/img_02420.png,0.0,2
dataset/img_02430.png,0.0,2
dataset/img_02440.png,0.0,2
dataset/img_02450.png,0.0,2
dataset/img_02460.png,0.0,2
dataset/img_02470.png,0.0,2
dataset/img_02480.png,0.0,2
dataset/img_02490.png,0.0,2
dataset/img_02500.png,0.0,2
dataset/img_02510.png,0.0,2
dataset/img_02520.png,0.0,2
dataset/img_02530.png,0.0,2
dataset/img_02540.png,0.0,2
dataset/img_02550.png,0.0,2
dataset/img_02560.png,0.0,2
dataset/img_02570.png,0.0,2
dataset/img_02580.png,0.0,2
dataset/img_02590.png,0.0,2
dataset/img_02600.png,0.0,2
dataset/img_02610.png,0.0,2
dataset/img_02620.png,0.0,2
dataset/img_02630.png,0.0,2
dataset/img_02640.png,0.0,2
dataset/img_02650.png,0.0,2
dataset/img_02660.png,0.0,2
dataset/img_02670.png,0.0,2
dataset/img_02680.png,0.0,2
dataset/img_02690.png,0.0,2
dataset/img_02700.png,0.0,2
dataset/img_02710.png,0.0,2
dataset/img_02720.png,0.0,2
dataset/img_02730.png,0.0,2
dataset/img_02740.png,0.0,2
dataset/img_02750.png,0.0,2
dataset/img_02760.png,0.0,2
dataset/img_02770.png,0.0,2
dataset/img_02780.png,0.0,2
dataset/img_02790.png,0.0,2
dataset/img_02800.png,0.0,2
dataset/img_02810.png,0.0,2
dataset/img_02820.png,0.0,2
dataset/img_02830.png,0.0,2
dataset/img_02840.png,0.0,2
dataset/img_02850.png,0.0,2
dataset/img_02860.png,0.0,2
dataset/img_02870.png,0.0,2
dataset/img_02880.png,0.0,2
dataset/img_02890.png,0.0,2
dataset/img_02900.png,0.0,2
dataset/img_02910.png,0.0,2
dataset/img_02920.png,0.0,2
dataset/img_02930.png,0.0,2
dataset/img_02940.png,0.0,2
dataset/img_02950.png,0.0,2
dataset/img_02960.png,0.0,2
dataset/img_02970.png,0.0,2
dataset/img_02980.png,0.0,2
dataset/img_02990.png,0.0,2
dataset/img_03000.png,0.0,2
dataset/img_03010.png,0.0,2
dataset/img_03020.png,0.0,2
dataset/img_03030.png,0.0,2
dataset/img_03040.png,0.0,2
dataset/img_03050.png,0.0,2
dataset/img_03060.png,0.0,2
dataset/img_03070.png,0.0,2
dataset/img_03080.png,0.0,2
dataset/img_03090.png,0.0,2
dataset/img_03100.png,0.0,2
dataset/img_03110.png,0.0,2
dataset/img_03120.png,0.0,2
dataset/img_03130.png,0.0,2
dataset/img_00000.png,0.0,2
dataset/img_00005.png,0.0,2
dataset/img_00010.png,0.0,2
dataset/img_00015.png,0.0,2
dataset/img_00020.png,0.0,2
dataset/img_00025.png,0.0,2
dataset/img_00030.png,0.0,2
dataset/img_00035.png,0.0,2
dataset/img_00040.png,0.0,2
dataset/img_00045.png,0.0,2
dataset/img_00050.png,0.0,2
dataset/img_00055.png,0.0,2
dataset/img_00060.png,0.0,2
dataset/img_00065.png,0.0,2
dataset/img_00070.png,0.0,2
dataset/img_00075.png,0.0,2
dataset/img_00080.png,0.0,2
dataset/img_00085.png,0.0,2
dataset/img_00090.png,0.0,2
dataset/img_00095.png,0.0,2
dataset/img_00100.png,0.0,2
dataset/img_00105.png,0.0,2
dataset/img_00110.png,0.0,2
dataset/img_00115.png,0.0,2
dataset/img_00120.png,0.0,2
dataset/img_00125.png,0.0,2
dataset/img_00130.png,0.0,2
dataset/img_00135.png,0.0,2
dataset/img_00140.png,0.0,2
dataset/img_00145.png,0.0,2
dataset/img_00150.png,0.0,2
dataset/img_00155.png,0.0,2
dataset/img_00160.png,0.0,2
dataset/img_00165.png,0.0,2
dataset/img_00170.png,0.0,2
dataset/img_00175.png,0.0,2
dataset/img_00180.png,0.0,2
dataset/img_00185.png,0.0,2
dataset/img_00190.png,0.0,2
dataset/img_00195.png,0.0,2
dataset/img_00200.png,0.0,2
dataset/img_00205.png,0.0,2
dataset/img_00210.png,0.0,2
dataset/img_00215.png,0.0,2
dataset/img_00220.png,0.0,2
dataset/img_00225.png,0.0,2
dataset/img_00230.png,0.0,2
dataset/img_00235.png,0.0,2
dataset/img_00240.png,0.0,2
dataset/img_00245.png,0.0,2
dataset/img_00250.png,0.0,2
dataset/img_00255.png,0.0,2
dataset/img_00260.png,0.0,2
dataset/img_00265.png,0.0,2
dataset/img_00270.png,0.0,2
dataset/img_00275.png,0.0,2
dataset/img_00280.png,0.0,2
dataset/img_00285.png,0.0,2
dataset/img_00290.png,0.0,2
dataset/img_00295.png,0.0,2
dataset/img_00300.png,0.0,2
dataset/img_00305.png,0.0,2
dataset/img_00310.png,0.0,2
dataset/img_00315.png,0.0,2
dataset/img_00320.png,0.0,2
dataset/img_00325.png,0.0,2
dataset/img_00330.png,0.0,2
dataset/img_00335.png,0.0,2
dataset/img_00340.png,0.0,2
dataset/img_00345.png,0.0,2
dataset/img_00350.png,0.0,2
dataset/img_00355.png,0.0,2
dataset/img_00360.png,0.0,2
dataset/img_00365.png,0.0,2
dataset/img_00370.png,0.0,2
dataset/img_00375.png,0.0,2
dataset/img_00380.png,0.0,2
dataset/img_00385.png,0.0,2
dataset/img_00390.png,0.0,2
dataset/img_00395.png,0.0,2
dataset/img_00400.png,0.0,2
dataset/img_00405.png,0.0,2
dataset/img_00410.png,0.0,2
dataset/img_00415.png,0.0,2
dataset/img_00420.png,0.0,2
dataset/img_00425.png,0.0,2
dataset/img_00430.png,0.0,2
dataset/img_00435.png,0.0,2
dataset/img_00440.png,0.0,2
dataset/img_00445.png,0.0,2
dataset/img_00450.png,0.0,2
dataset/img_00455.png,0.0,2
dataset/img_00460.png,0.0,2
dataset/img_00465.png,0.0,2
dataset/img_00470.png,0.0,2
dataset/img_00475.png,0.0,2
dataset/img_00480.png,0.0,2
dataset/img_00485.png,0.0,2
dataset/img_00490.png,0.0,2
dataset/img_00495.png,0.0,2
dataset/img_00500.png,0.0,2
dataset/img_00505.png,0.0,2
dataset/img_00510.png,0.0,2
dataset/img_00515.png,0.0,2
dataset/img_00520.png,0.0,2
dataset/img_00525.png,0.0,2
dataset/img_00530.png,0.0,2
dataset/img_00535.png,0.0,2
dataset/img_00540.png,0.0,2
dataset/img_00545.png,0.0,2
dataset/img_00550.png,0.0,2
dataset/img_00555.png,0.0,2
dataset/img_00560.png,0.0,2
dataset/img_00565.png,0.0,2
dataset/img_00570.png,0.0,2
dataset/img_00575.png,0.0,2
dataset/img_00580.png,0.0,2
dataset/img_00585.png,0.0,2
dataset/img_00590.png,0.0,2
dataset/img_00595.png,0.0,2
dataset/img_00600.png,0.0,2
dataset/img_00605.png,0.0,2
dataset/img_00610.png,0.0,2
dataset/img_00615.png,0.0,2
dataset/img_00620.png,0.0,2
dataset/img_00625.png,0.0,2
dataset/img_00630.png,0.0,2
dataset/img_00635.png,0.0,2
dataset/img_00640.png,0.0,2
dataset/img_00645.png,0.0,2
dataset/img_00650.png,0.0,2
dataset/img_00655.png,0.0,2
dataset/img_00660.png,0.0,2
dataset/img_00665.png,0.0,2
dataset/img_00670.png,0.0,2
dataset/img_00675.png,0.0,2
dataset/img_00680.png,0.0,2
dataset/img_00685.png,0.0,2
dataset/img_00690.png,0.0,2
dataset/img_00695.png,0.0,2
dataset/img_00700.png,0.0,2
dataset/img_00705.png,0.0,2
dataset/img_00710.png,0.0,2
dataset/img_00715.png,0.0,2
dataset/img_00720.png,0.0,2
dataset/img_00725.png,0.0,2
dataset/img_00730.png,0.0,2
dataset/img_00735.png,0.0,2
dataset/img_00740.png,0.0,2
dataset/img_00745.png,0.0,2
dataset/img_00750.png,0.0,2
dataset/img_00755.png,0.0,2
dataset/img_00760.png,0.0,2
dataset/img_00765.png,0.0,2
dataset/img_00770.png,0.0,2
dataset/img_00775.png,0.0,2
dataset/img_00780.png,0.0,2
dataset/img_00785.png,0.0,2
dataset/img_00790.png,0.0,2
dataset/img_00795.png,0.0,2
dataset/img_00800.png,0.0,2
dataset/img_00805.png,0.0,2
dataset/img_00810.png,0.0,2
dataset/img_00815.png,0.0,2
dataset/img_00820.png,0.0,2
dataset/img_00825.png,0.0,2
dataset/img_00830.png,0.0,2
dataset/img_00835.png,0.0,2
dataset/img_00840.png,0.0,2
dataset/img_00845.png,0.0,2
dataset/img_00850.png,0.0,2
dataset/img_00855.png,0.0,2
dataset/img_00860.png,0.0,2
dataset/img_00865.png,0.0,2
dataset/img_00870.png,0.0,2
dataset/img_00875.png,0.0,2
dataset/img_00880.png,0.0,2
dataset/img_00885.png,0.0,2
dataset/img_00890.png,0.0,2
dataset/img_00895.png,0.0,2
dataset/img_00900.png,0.0,2
dataset/img_00905.png,0.0,2
dataset/img_00910.png,0.0,2
dataset/img_00915.png,0.0,2
dataset/img_00920.png,0.0,2
dataset/img_00925.png,0.0,2
dataset/img_00930.png,0.0,2
dataset/img_00935.png,0.0,2
dataset/img_00940.png,0.0,2
dataset/img_00945.png,0.0,2
dataset/img_00950.png,0.0,2
dataset/img_00955.png,0.0,2
dataset/img_00960.png,0.0,2
dataset/img_00965.png,0.0,2
dataset/img_00970.png,0.0,2
dataset/img_00975.png,0.0,2
dataset/img_00980.png,0.0,2
dataset/img_00985.png,0.0,2
dataset/img_00990.png,0.0,2
dataset/img_00995.png,0.0,2
dataset/img_01000.png,0.0,2
dataset/img_01005.png,0.0,2
dataset/img_01010.png,0.0,2
dataset/img_01015.png,0.0,2
dataset/img_01020.png,0.0,2
dataset/img_01025.png,0.0,2
dataset/img_01030.png,0.0,2
dataset/img_01035.png,0.0,2
dataset/img_01040.png,0.0,2
dataset/img_01045.png,0.0,2
dataset/img_01050.png,0.0,2
dataset/img_01055.png,0.0,2
dataset/img_01060.png,0.0,2
dataset/img_01065.png,0.0,2
dataset/img_01070.png,0.0,2
dataset/img_01075.png,0.0,2
dataset/img_01080.png,0.0,2
dataset/img_01085.png,0.0,2
dataset/img_01090.png,0.0,2
dataset/img_01095.png,0.0,2
dataset/img_01100.png,0.0,2
dataset/img_01105.png,0.0,2
dataset/img_01110.png,0.0,2
dataset/img_01115.png,0.0,2
dataset/img_01120.png,0.0,2
dataset/img_01125.png,0.0,1
dataset/img_01130.png,0.0,1
dataset/img_01135.png,0.0,1
dataset/img_01140.png,0.0,1
dataset/img_01145.png,0.0,1
dataset/img_01150.png,0.0,1
dataset/img_01155.png,0.0,1
dataset/img_01160.png,0.0,1
dataset/img_01165.png,0.0,1
dataset/img_01170.png,0.0,1
dataset/img_01175.png,0.0,1
dataset/img_01180.png,0.0,1
dataset/img_01185.png,0.0,1
dataset/img_01190.png,0.0,1
dataset/img_01195.png,0.0,3
dataset/img_01200.png,0.0,3
dataset/img_01205.png,0.0,3
dataset/img_01210.png,0.0,3
dataset/img_01215.png,0.0,3
dataset/img_01220.png,0.0,3
dataset/img_01225.png,0.0,3
dataset/img_01230.png,0.0,3
dataset/img_01235.png,0.0,3
dataset/img_01240.png,0.0,3
dataset/img_01245.png,0.0,3
dataset/img_01250.png,0.0,3
dataset/img_01255.png,0.0,3
dataset/img_01260.png,0.0,3
dataset/img_01265.png,0.0,3
dataset/img_01270.png,0.0,3
dataset/img_01275.png,0.0,3
dataset/img_01280.png,0.0,3
dataset/img_01285.png,0.0,3
dataset/img_01290.png,0.0,3
dataset/img_01295.png,0.0,3
dataset/img_01300.png,0.0,3
dataset/img_01305.png,-0.25,3
dataset/img_01310.png,-0.49999999999999994,3
dataset/img_01315.png,-0.49999999999999994,3
dataset/img_01320.png,-0.5,3
dataset/img_01325.png,-0.5,3
dataset/img_01330.png,-0.5,3
dataset/img_01335.png,-0.5,3
dataset/img_01340.png,-0.5,3
dataset/img_01345.png,-0.5,3
dataset/img_01350.png,-0.5,3
dataset/img_01355.png,-0.5,3
dataset/img_01360.png,-0.5,3
dataset/img_01365.png,-0.5,3
dataset/img_01370.png,-0.5,3
dataset/img_01375.png,-0.35000000000000003,3
dataset/img_01380.png,-0.10000000000000007,3
dataset/img_01385.png,0.09999999999999994,3
dataset/img_01390.png,0.09999999999999994,3
dataset/img_01395.png,0.09999999999999994,3
dataset/img_01400.png,0.09999999999999994,3
dataset/img_01405.png,0.09999999999999994,3
dataset/img_01410.png,0.09999999999999994,3
dataset/img_01415.png,0.09999999999999994,3
dataset/img_01420.png,0.09999999999999994,3
dataset/img_01425.png,0.09999999999999994,3
dataset/img_01430.png,0.09999999999999994,3
dataset/img_01435.png,0.09999999999999994,3
dataset/img_01440.png,0.09999999999999994,3
dataset/img_01445.png,0.09999999999999994,3
dataset/img_01450.png,0.3499999999999999,3
dataset/img_01455.png,0.5,3
dataset/img_01460.png,0.5,3
dataset/img_01465.png,0.5,3
dataset/img_01470.png,0.5,3
dataset/img_01475.png,0.5,3
dataset/img_01480.png,0.5,3
dataset/img_01485.png,0.5,3
dataset/img_01490.png,0.5,3
dataset/img_01495.png,0.5,3
dataset/img_01500.png,0.5,3
dataset/img_01505.png,0.5,3
dataset/img_01510.png,0.5,3
dataset/img_01515.png,0.5,3
dataset/img_01520.png,0.5,3
dataset/img_01525.png,0.5,3
dataset/img_01530.png,0.5,3
dataset/img_01535.png,0.5,3
dataset/img_01540.png,0.5,3
dataset/img_01545.png,0.5,3
dataset/img_01550.png,0.5,3
dataset/img_01555.png,0.5,3
dataset/img_01560.png,0.5,3
dataset/img_01565.png,0.5,3
dataset/img_01570.png,0.5,3
dataset/img_01575.png,0.5,3
dataset/img_01580.png,0.5,3
dataset/img_01585.png,0.5,3
dataset/img_01590.png,0.5,3
dataset/img_01595.png,0.5,3
dataset/img_01600.png,0.5,3
dataset/img_01605.png,0.5,3
dataset/img_01610.png,0.5,3
dataset/img_01615.png,0.5,3
dataset/img_01620.png,0.5,3
dataset/img_01625.png,0.5,3
dataset/img_01630.png,0.5,3
dataset/img_01635.png,0.35000000000000003,3
dataset/img_01640.png,0.10000000000000007,3
dataset/img_01645.png,6.938893903907228e-17,3
dataset/img_01650.png,6.938893903907228e-17,3
dataset/img_01655.png,6.938893903907228e-17,3
dataset/img_01660.png,6.938893903907228e-17,3
dataset/img_01665.png,6.938893903907228e-17,3
dataset/img_01670.png,6.938893903907228e-17,3
dataset/img_01675.png,6.938893903907228e-17,3
dataset/img_01680.png,6.938893903907228e-17,3
dataset/img_01685.png,-0.14999999999999994,3
dataset/img_01690.png,-0.3999999999999999,3
dataset/img_01695.png,-0.5,3
dataset/img_01700.png,-0.5,3
dataset/img_01705.png,-0.5,3
dataset/img_01710.png,-0.5,3
dataset/img_01715.png,-0.5,3
dataset/img_01720.png,-0.5,3
dataset/img_01725.png,-0.5,3
dataset/img_01730.png,-0.5,3
dataset/img_01735.png,-0.5,3
dataset/img_01740.png,-0.5,3
dataset/img_01745.png,-0.5,3
dataset/img_01750.png,-0.5,3
dataset/img_01755.png,-0.5,3
dataset/img_01760.png,-0.5,3
dataset/img_01765.png,-0.5,3
dataset/img_01770.png,-0.5,3
dataset/img_01775.png,-0.5,3
dataset/img_01780.png,-0.5,3
dataset/img_01785.png,-0.5,3
dataset/img_01790.png,-0.5,3
dataset/img_01795.png,-0.5,3
dataset/img_01800.png,-0.5,3
dataset/img_01805.png,-0.5,3
dataset/img_01810.png,-0.5,3
dataset/img_01815.png,-0.5,3
dataset/img_01820.png,-0.5,3
dataset/img_01825.png,-0.5,3
dataset/img_01830.png,-0.5,3
dataset/img_01835.png,-0.5,3
dataset/img_01840.png,-0.5,3
dataset/img_01845.png,-0.5,3
dataset/img_01850.png,-0.5,3
dataset/img_01855.png,0.0,3
dataset/img_01860.png,0.0,3
dataset/img_01865.png,0.0,3
dataset/img_01870.png,0.0,3
dataset/img_01875.png,0.0,3
dataset/img_01880.png,0.0,3
dataset/img_01885.png,0.0,3
dataset/img_01890.png,0.0,3
dataset/img_01895.png,0.0,3
dataset/img_01900.png,0.0,3
dataset/img_01905.png,0.0,3
dataset/img_01910.png,0.0,3
dataset/img_01915.png,0.0,3
dataset/img_01920.png,0.0,3
dataset/img_01925.png,0.0,3
dataset/img_01930.png,0.0,3
dataset/img_01935.png,0.0,3
dataset/img_01940.png,0.0,3
dataset/img_01945.png,0.0,3
dataset/img_01950.png,0.0,3
dataset/img_01955.png,0.0,3
dataset/img_01960.png,0.0,3
dataset/img_01965.png,0.0,3
dataset/img_01970.png,0.0,3
dataset/img_01975.png,0.0,3
dataset/img_01980.png,0.0,3
dataset/img_01985.png,0.0,3
dataset/img_01990.png,0.0,3
dataset/img_01995.png,0.0,3
dataset/img_02000.png,0.0,3
dataset/img_02005.png,0.0,3
dataset/img_02010.png,0.0,3
dataset/img_02015.png,0.0,3
dataset/img_02020.png,0.25,3
dataset/img_02025.png,0.35,3
dataset/img_02030.png,0.35,3
dataset/img_02035.png,0.35,3
dataset/img_02040.png,0.35,3
dataset/img_02045.png,0.35,3
dataset/img_02050.png,0.35,3
dataset/img_02055.png,0.35,3
dataset/img_02060.png,0.35,3
dataset/img_02065.png,0.35,3
dataset/img_02070.png,0.35,3
dataset/img_02075.png,0.35,3
dataset/img_02080.png,0.35,3
dataset/img_02085.png,0.35,3
dataset/img_02090.png,0.35,3
dataset/img_02095.png,0.35,3
dataset/img_02100.png,0.35,3
dataset/img_02105.png,0.35,3
dataset/img_02110.png,0.35,3
dataset/img_02115.png,0.35,3
dataset/img_02120.png,0.35,3
dataset/img_02125.png,0.35,3
dataset/img_02130.png,0.15000000000000002,3
dataset/img_02135.png,0.05000000000000002,3
dataset/img_02140.png,0.05000000000000002,3
dataset/img_02145.png,0.05000000000000002,3
dataset/img_02150.png,0.05000000000000002,3
dataset/img_02155.png,0.05000000000000002,3
dataset/img_02160.png,0.05000000000000002,3
dataset/img_02165.png,0.05000000000000002,3
dataset/img_02170.png,0.05000000000000002,3
dataset/img_02175.png,0.05000000000000002,3
dataset/img_02180.png,0.05000000000000002,3
dataset/img_02185.png,0.0,3
dataset/img_02190.png,0.0,3
dataset/img_02195.png,0.0,3
dataset/img_02200.png,0.0,3
dataset/img_02205.png,0.0,3
dataset/img_02210.png,0.0,3
dataset/img_02215.png,0.0,3
dataset/img_02220.png,0.0,3
dataset/img_02225.png,0.0,3
dataset/img_02230.png,-0.05,3
dataset/img_02235.png,-0.3,3
dataset/img_02240.png,-0.5,3
dataset/img_02245.png,-0.5,3
dataset/img_02250.png,-0.5,3
dataset/img_02255.png,-0.5,3
dataset/img_02260.png,-0.5,3
dataset/img_02265.png,-0.5,3
dataset/img_02270.png,-0.5,3
dataset/img_02275.png,-0.5,3
dataset/img_02280.png,-0.5,3
dataset/img_02285.png,-0.5,3
dataset/img_02290.png,-0.5,3
dataset/img_02295.png,-0.5,3
dataset/img_02300.png,-0.5,3
dataset/img_02305.png,-0.5,3
dataset/img_02310.png,-0.5,3
dataset/img_02315.png,-0.5,3
dataset/img_02320.png,-0.5,3
dataset/img_02325.png,-0.5,3
dataset/img_02330.png,-0.5,3
dataset/img_02335.png,-0.5,3
dataset/img_02340.png,-0.5,3
dataset/img_02345.png,-0.5,3
dataset/img_02350.png,0.0,3
dataset/img_02355.png,0.0,3
dataset/img_02360.png,0.0,3
dataset/img_02365.png,0.0,3
dataset/img_02370.png,0.0,3
dataset/img_02375.png,0.0,3
dataset/img_02380.png,0.0,3
dataset/img_02385.png,0.0,3
dataset/img_02390.png,0.0,3
dataset/img_02395.png,0.2,3
dataset/img_02400.png,0.39999999999999997,3
dataset/img_02405.png,0.39999999999999997,3
dataset/img_02410.png,0.39999999999999997,3
dataset/img_02415.png,0.39999999999999997,3
dataset/img_02420.png,0.39999999999999997,3
dataset/img_02425.png,0.39999999999999997,3
dataset/img_02430.png,0.39999999999999997,3
dataset/img_02435.png,0.39999999999999997,3
